"","V1","V2"
"60",-18.9004640244842,-27.2923540396222
"61",-0.745166401998176,-0.788039619854374
"62",-1.96753246627031,-6.47697136850604
"63",-1.77544596821616,-7.14683880752449
"64",-35.2410594544458,-32.3363039873816
"65",-2.90022927062353,-6.57088561532134
"66",-4.19064881010138,-8.40076569626348
"67",-1.97307728158518,-3.87152825934066
"68",0.287770046532273,1.51497592082296
"69",0.0814461382900049,0.370883260103142
"70",-26.0996807443528,-17.0322418057546
"71",-3.56465850776829,2.13327980996183
"72",-1.1394529307872,0.938948217542588
"73",-0.129392479472244,-7.05910534423174
"74",-0.222366913471717,0.679971414405003
"75",-0.264118449578064,-6.46074086312245
"76",-8.56557921920216,-8.60481065104238
"77",-1.43752557546694,-3.39563564767906
"78",-3.01113385339124,6.37978009740959
"79",-61.5781126722524,-36.2358495431291
"80",1.11958058825314,-0.79677894545506
"81",-0.35504907949894,3.27376673085996
"82",-41.7416449760213,-127.468926172899
"83",0.0727935720051391,-2.11670449065787
"84",0.173167288125796,-11.6893465812448
"85",-16.0307387817782,-5.82357236810452
"86",3.59563672108413,2.5564020130189
"87",-65.9360664672402,-55.1758351536156
"88",-2.32937220613417,2.79678680145821
"89",-0.890452638673423,-3.79296422338712
"90",-20.7235519154037,3.33921899361303
"91",-0.0883439809188076,-0.0485709360274882
"92",-3.72535410660043,-6.97922324151637
"93",-0.361156741379432,-11.7309649835967
"94",-2.17966208970506,7.52530911549505
"95",-57.4603094445539,-45.8661625111131
"96",-3.6049568300366,-4.1986407832203
"97",-0.511326085230849,-2.20577158992535
"98",-13.3853379774729,3.8460781710323
"99",-0.462399800040487,0.174782836610802
"100",-13.6388132420229,-0.668706041612722
"101",0.0977731726601405,-3.48681374124249
"102",-1.26216830477495,-4.45805423501952
"103",-0.293153933021586,-1.1590114375644
"104",-9.8098174211143,-13.4766321161339
"105",0.369500131479185,1.41842359394451
"106",-3.86870049422237,0.284036149262079
"107",-1.13525405476778,-0.793112392594253
"108",0.78016092224027,-1.53950705366151
"109",-6.55945920124952,-49.7384014239466
"110",-1.10607956326936,-0.195474348703215
"111",-4.5979116158876,-6.86502439413391
"112",-0.877582172277528,-0.624376341133882
"113",-1.24112254560578,3.93121221474269
"114",0.0395177969750762,2.1421503356795
"115",-1.87059913977163,12.4922602936169
"116",-0.0531323260116778,1.60803569530981
"117",-0.505460328592619,1.28016127274401
"118",-4.20658167043439,1.01980204385643
"119",-153.078870497304,-233.242627158574
"120",0.0452479547876692,-1.39367473529251
"121",-0.771652954756405,-2.65822868822136
"122",-33.9026423237227,-27.9906974788328
"123",3.72804304723135,6.13060186413242
"124",-3.28101880456938,3.39292986150781
"125",-5.05767626984351,-11.3866563757305
"126",0.294439902787872,9.9203135664111
"127",-0.618545744651897,-3.19349924761798
"128",0.843678040872817,-2.10929666626316
"129",-2.59777763315503,-6.62943721645888
"130",-5.65045158034928,9.26357157806262
"131",-3.15624648800201,-1.56634459028896
"132",-0.412196252434114,4.54153878177294
"133",-2.78225321478715,-6.44286877632271
"134",-15.0705728972265,-12.0801204935651
"135",-0.879951891484779,-4.21246824539975
"136",0.154069324062732,0.0363698309199378
"137",-29.248465012844,-3.68240745999213
"138",0.637026668464216,-3.06139434322478
"139",0.0579546973963261,0.0515696423628356
"140",-51.8999754437438,-43.5619723181421
"141",0.314960238615896,2.27974230609337
"142",-33.5039003168118,-34.3853002120726
"143",-2.3234072514116,-5.41845081269167
"144",-3.60670232626251,-11.3853222325369
"145",-2.02911558168876,-6.37556037177171
"146",0.358757447696007,-1.80400645936243
"147",-5.69345928557789,2.70481773685913
"148",-0.242579365535903,-3.24249589424375
"149",-4.70979714511907,-6.79932188720352
"150",1.39830268047541,1.94152093790257
"151",-2.77920559543784,-15.4098990976847
"152",-1.65336881476679,-2.93364577206097
"153",0.815988677777284,3.13500356646875
"154",-0.978710677742129,-9.62806468388294
"155",0.23791756791411,2.6031642428045
"156",-22.7746304446418,-22.4752467796734
"157",-0.906705036185031,-12.2184616626403
"158",-2.31791191544471,2.66560162349833
"159",-2.3047586389298,-4.01886267123575
"160",-18.001362572958,-45.6793705933223
"161",-41.5901561594313,-43.2633131341333
"162",-2.75884061970589,1.88756413444071
"163",-0.475144596325322,-1.78940145725869
"164",0.225722417912664,1.53278375180423
"165",-0.647057505552766,4.3421346372873
"166",-2.05357238877457,2.44316511433385
"167",-5.30033699816329,-1.89859761257264
"168",-19.9155954203441,3.94515480126051
"169",-1.25611303199884,0.880358501448541
"170",-0.719372435454716,2.93357576320318
"171",-0.884305441760432,-7.80759426718868
"172",-63.2819574869494,-93.3333508131313
"173",-3.77600028975945,-9.32881318215365
"174",-7.30121877500767,-9.18812347060032
"175",0.118284822235637,0.180165107555581
"176",-3.54245027796904,-0.561549830831211
"177",-58.706344693094,-11.5553217646667
"178",-0.305982025085711,2.83647084242023
"179",-1.07813822024463,-3.36640302439929
"180",0.653486062080617,4.020855623378
"181",0.105815986651521,-0.949756113918028
"182",-3.49583462883788,4.73260870650404
"183",0.419738546596818,-1.0850299167821
"184",-5.59586342061468,-19.3559836009894
"185",-18.166643805244,-19.4016138053209
"186",-1.06010463719315,1.56760512586885
"187",-5.55835498311603,10.840463682109
"188",-20.4163233296017,-20.2036381513979
"189",-2.96765862875787,-15.2855209328206
"190",-1.21521758519668,-8.04485599518785
"191",-0.677220710026972,-0.106306440339608
"192",-2.76626186314132,14.0175603658864
"193",-23.3295811051254,-9.6365466427269
"194",-1.27855304580686,-3.11953634922196
"195",-0.712283099999809,-16.6798451810116
"196",-3.36037593223023,-3.79829902458835
"197",-3.39592786930825,-1.94199120710641
"198",0.207496739420094,22.8033160562702
"199",-1.60575666628796,5.65992951848062
"200",-35.8639919572217,-20.8145664133085
"201",-1.64543134898059,-0.0682460869743124
"202",-8.80927588813233,29.6695768800204
"203",-0.297002086848067,36.0024621427162
"204",-1.03518257148573,1.34709924318639
"205",-0.947970361429043,0.962315252816097
"206",-4.67647991751437,0.189379808160766
"207",-16.8214893974922,-15.7346286497184
"208",0.301788827969517,-1.49703082696732
"209",-1.73359709593291,-3.26542574867193
"210",-7.42890561524081,-4.98402850258219
"211",-34.5290466604201,-7.21976578937898
"212",-9.84522068059073,-13.3690848889298
"213",-2.01497040406218,15.3743624244001
"214",-5.69317454123654,-8.03220388812537
"215",0.510275297183341,-0.0197239254367787
"216",1.37509753583225,3.82155619178147
"217",0.0285663778516891,-4.28242405092942
"218",0.778405244993394,2.3146730270177
"219",-2.18096771718479,-4.68942125710328
"220",-12.0997374037244,-16.32695105489
"221",-4.7928456928239,8.68834560585327
"222",1.42682430903324,2.01708797097689
"223",-1.5060228948052,-2.33566639773755
"224",-32.1397257018048,-23.6064829502739
"225",-0.752691629889,1.33437701691093
"226",-0.0367823614790268,-1.14493211345507
"227",-0.723739915110855,-2.0839370094327
"228",-0.248028777954687,0.965680025858433
"229",-6.79046106579639,-11.2402071263832
"230",-52.3725568087121,-38.9536593422033
"231",-2.5745381286352,-1.48984457152258
"232",-0.0262771340596828,-5.81135304088343
"233",-3.4460020960978,-13.000520792876
"234",-26.6023973450457,-16.6196593897083
"235",-4.26454599080955,-4.50386632769676
"236",-26.6262312841975,-53.5850896165379
"237",0.533382179861064,-24.6250745525838
"238",-4.85440300063703,5.46146357506743
"239",1.60903816744286,-3.90944667841467
"240",-0.327786853430325,0.173434088620297
"241",-12.8331322260084,-15.2363907254928
"242",0.0708695542185751,1.38886469404338
"243",-2.50781981763373,-3.31997004010736
"244",0.127871547975815,-0.142146689582489
"245",0.343505096076285,-11.9009374800881
"246",0.692847585471327,1.52243688695626
"247",0.378187858536478,-0.231136683696036
"248",0.201481441238684,-1.17861180947943
"249",-129.228817369752,-91.917588394655
"250",-4.42357020344326,-8.09321614314302
"251",-49.0888991913243,-9.56289893731844
"252",-54.7081474410155,-72.8126821552934
"253",1.34597455339252,10.4921832670871
"254",1.71896922151257,4.57999317583761
"255",-0.979116384051395,-7.97111727596098
"256",-1.19545020299876,-1.41321816851507
"257",-10.8492665188112,4.86411883537247
"258",0.0297878180890052,4.15310935891625
"259",-2.23251609381884,-6.69969727446943
"260",-0.0298014577672348,-4.25649683971801
"261",-1.21513927056697,-1.50569685468707
"262",-2.21666089863731,3.5814124449289
"263",-0.471182230190948,0.328167590285943
"264",-0.0392721323098613,-10.7308621837345
"265",-4.08520111728291,-6.1977678053039
"266",-6.72562631237918,-4.14694338002516
"267",-0.44865097474235,1.18362413393186
"268",-59.5859470423931,-29.5264634802993
"269",-1.13783987558026,-0.431163336154611
"270",-0.835532303943808,0.273932101917921
"271",-145.885832896017,-129.600190040527
"272",-66.0822709845934,-31.1395634519264
"273",-18.1457957334814,-4.58790766420833
"274",-2.86928746344455,-1.98262423810951
"275",-1.85554045367462,-2.56872504598289
"276",-10.4738743819833,-12.1563002432142
"277",0.182793207797886,-2.99430668978266
"278",-2.47286962970685,22.0267968977326
"279",-1.43831568212318,3.661152019273
"280",-1.91057757558889,-0.79394602342694
"281",0.0888074195778472,-0.479773140800148
"282",-4.52972812629304,-2.61300870522504
"283",-1.98057032771931,7.69028088034111
"284",-53.8238637256001,-80.0843994277785
"285",-0.273040940681142,-2.10150941652449
"286",-21.582743532053,-34.4964251726402
"287",-83.5177947067771,-201.766229265844
"288",-0.586323898908176,-0.676025486115918
"289",-9.3875435037678,-15.2309255077611
"290",-26.538477166934,-15.1824042040407
"291",-1.55670098190248,4.52779579555016
"292",-179.985264525795,-150.934287954361
"293",-1.71559645052059,2.68815961077098
"294",-0.890007098611648,-9.42572532123739
"295",-74.0442439253154,-90.7349164673759
"296",1.90960178031025,0.462330827550772
"297",-1.61017404823292,-22.6390951258909
"298",0.964533878037741,7.18986532103253
"299",0.084589507237979,-0.381353501507533
"300",-0.585669585742494,2.29734194019449
"301",-0.473880646747091,2.07144245798418
"302",-28.3716447076047,-16.528351381402
"303",-11.977287411795,-1.19253828483363
"304",0.39532423608614,10.7253043431909
"305",-67.7287652043919,-31.6788174541149
"306",0.768349158706968,4.49060000573138
"307",-0.629406988680614,-5.26303048282382
"308",-29.152623321847,-19.0838094169856
"309",0.813785797993546,9.27543491566848
"310",-1.36232011464898,-0.053991064068839
"311",-4.69764158763348,-3.77396383650307
"312",-2.08898504655622,2.79667769249977
"313",-0.887315992533331,-2.12126347448407
"314",-16.0837481299535,-20.9908003288667
"315",-1.51137681351241,-2.52930176035773
"316",-6.45904201435144,-10.159349497223
"317",-184.831812497262,-141.355330919185
"318",-0.164191824899888,0.75414682863817
"319",-0.349950553176313,5.46205955535424
"320",-18.5362509739336,-27.7935808019383
"321",0.446930888835141,-3.42411175172856
"322",-4.56612978590448,6.5335567150093
"323",0.553060251402769,5.78257490235779
"324",-6.1422750061779,2.08650051873673
"325",2.18488460358594,-6.39474172077894
"326",-0.976164921659461,-1.44257082880597
"327",-0.302095586519727,-3.98297723992869
"328",-0.523095370882629,-5.85250492654126
"329",0.0491014135460546,-4.66015920070174
"330",0.789345988674199,1.70407081533648
"331",-3.79434791971164,-7.4730216220924
"332",-0.199700023031085,0.159244827846294
"333",-3.21213133046319,-3.0038924431901
"334",-2.4741750512535,-0.675382797439852
"335",-1.55960745989145,4.64823767337316
"336",-0.904344450772783,9.46252045017934
"337",-3.74257494725256,-17.3759846077362
"338",-13.5755126521525,-6.01525541812441
"339",-0.0442232977845833,-2.98795222102399
"340",0.348803818850058,1.01331742659295
"341",-3.93849028456884,2.18535132983743
"342",-0.324512731155153,2.46823234619416
"343",-19.0651545728542,-35.0895939572337
"344",-10.487289405194,2.25691316662574
"345",-0.364314816841329,1.64193185871466
"346",-44.3190733884064,-85.1898499167794
"347",-3.20337129732843,11.7379047357148
"348",0.254840558930482,-0.0337550527875976
"349",0.0101516812944737,-2.49817037470814
"350",2.40013497837484,3.11716645137815
"351",-95.1337070263273,-212.740392008997
"352",-11.9863619900253,-52.5131272915713
"353",-15.7098296027624,-15.3114714258542
"354",-0.888733172118179,-1.66592002701722
"355",1.32498588188116,1.57129351460503
"356",-1.584349804537,-4.92638964814415
"357",0.126086417115175,1.92758969456776
"358",-5.10313656117796,-14.1365221376951
"359",-1.97790031057082,-5.87382436840124
"360",-13.7045311031291,-14.9845856956664
"361",0.532759380683331,3.49315148890986
"362",-0.208402682063365,-10.5107360188623
"363",0.144949806504258,-0.561122821504171
"364",-0.849747337872429,-2.20591538690911
"365",1.6889659221672,-23.6382085802588
"366",-13.8105715904571,-26.5411366689609
"367",-164.856620796154,-191.495273611036
"368",-1.04898420373763,7.14084470667751
"369",-2.63102977554834,-11.5116821844038
"370",0.0629208880885699,2.02126407875164
"371",-0.00761503987280321,-7.95096283741395
"372",-10.4767269799073,-3.07033504586221
"373",-0.764473446779732,8.03258827181332
"374",-12.5678459002696,-16.6292475580028
"375",-19.2671116722257,-22.2163851381646
"376",-1.5937873317904,-6.80911932957702
"377",-52.2407308554133,-89.3598994363008
"378",-5.58236304008494,-9.47364210038813
"379",-85.8365949528014,-25.5613659173035
"380",-9.90405217095486,12.6646283833028
"381",-4.81400444935639,-3.85122700631308
"382",-1.60449939621407,-12.0805201894783
"383",-1.42906927237391,-3.92014779442121
"384",-9.96483642480166,-10.9209376609571
"385",-131.107577863292,-139.456651388045
"386",0.0100221826639313,2.26569282352051
"387",-0.359056976005149,1.22765891626267
"388",-0.141858850715153,0.284514919510002
"389",-213.354999248743,-240.576487188783
"390",-0.970186553870803,13.6449719734446
"391",-0.0267798407167845,0.720584827939831
"392",-0.670568096688157,-2.33766142733316
"393",-1.08278555259022,-2.00044480467375
"394",-0.612548498344665,-4.81910653619192
"395",1.17475832948585,-0.766958548281252
"396",-4.99224053159006,0.421685662307084
"397",-0.52946365652025,-4.5077823549509
"398",-4.52944043957393,-4.21487029294934
"399",-1.12133769902468,5.81810092120787
"400",-32.9507749139202,-131.581056749619
"401",-0.455493586068314,4.76580873558316
"402",-1.94116268175515,-3.05399802326008
"403",-3.58095960026708,8.77520637197199
"404",-0.381251737529908,-0.160400588879043
"405",-24.564993560683,-10.8909611353363
"406",0.397825124103065,-11.9436270679633
"407",-9.53799381706244,-3.3248623644875
"408",-2.08748551799749,-9.01052291664951
"409",-0.981826589815398,-0.805690787925528
"410",-1.56952853929113,2.0337243503576
"411",-2.01842868033725,12.184021649029
"412",0.331598752354068,6.36887223626911
"413",-1.41617827701907,-0.122744819529998
"414",-1.62979193702722,0.743278444202019
"415",-4.19394954461592,-3.0436282664902
"416",-1.65736422647763,-4.35716037971625
"417",-1.48004693214762,-4.26059841632559
"418",-5.77029558225058,-18.5067781548788
"419",-0.371913726637217,4.09671339063561
"420",-188.417559723159,-153.154852972451
"421",-40.2628972548795,-48.5935994906672
"422",0.0658906085573108,3.72201604859288
"423",-8.72162194426289,-11.0522986862561
"424",-1.59403188870704,4.65206303845582
"425",-12.5924990045726,4.16902188409989
"426",-3.07195792295869,-5.85634236710365
"427",-0.291537509711816,7.22799368003501
"428",-1.29978384862255,-1.32417384919415
"429",-0.930596565970063,-4.68185767131627
"430",-6.66984341920255,7.86763835882789
"431",0.705519424173275,4.09820766328957
"432",-2.82483056069651,-7.44353449700094
"433",-1.31533189750263,-3.54105427003128
"434",-0.330053595084792,-4.14167649663045
"435",-0.510496565769529,-6.46255772946199
"436",-26.0538267474295,2.09988100062264
"437",-40.7983379685246,-30.161014142823
"438",0.566000674877614,16.7364164539212
"439",-0.267227461630995,-0.613543026621699
"440",-1.1619729763346,1.43517108868906
"441",-2.00982918016336,-8.47916229689451
"442",-1.37025303915914,1.35301836549019
"443",-3.57952021590825,0.744055022132898
"444",-3.12421275868297,-4.54649500227089
"445",-0.0829022846212979,-1.46908807920721
"446",-25.742272815285,-35.6150425241664
"447",-1.58893204760443,-0.362112370099567
"448",-0.0217183858033536,2.43683372393104
"449",-1.40625049439433,25.0023473144444
"450",0.364000118143451,-3.50836652812131
"451",-0.510271020517735,0.878359071683519
"452",-6.46997268532652,-6.25617151452434
"453",-0.49112395048212,-4.86271410177761
"454",-29.6630814082985,-16.1662733247533
"455",-0.0150311377843764,0.893626687973324
"456",0.597475755411665,-2.83749429420902
"457",-0.0728163061107807,3.38503254214493
"458",0.229295493462018,5.75094385215004
"459",1.45561194171705,3.90194469613709
"460",-0.724898352257469,16.9444458791747
"461",-4.52940147943002,-23.2457229350659
"462",-113.043185609932,-160.596453303009
"463",-81.1938843942658,-60.1059334067797
"464",-21.060890468226,-8.1905216129195
"465",-0.331334553793113,8.36288393169406
"466",-1.06152976861881,-11.8080140394335
"467",0.433190465141593,2.69989215579704
"468",0.0221945219108193,6.77866323168786
"469",-0.846589291910391,-10.6817169882337
"470",-4.29964261583916,-3.26758444979401
"471",0.613007803614181,-11.1062596012178
"472",-0.101160906114274,-0.482184532694419
"473",-12.4570153649834,-22.7283508616935
"474",-44.2462869489329,-7.19818054037398
"475",0.145935774546672,-0.0831584420173499
"476",1.52602040554137,3.31779985281901
"477",0.988588827741182,21.2397336641988
"478",1.00306700511999,-6.80642332975145
"479",-0.193403882275106,2.04793258251743
"480",0.23887809880631,-1.03320705390502
"481",-0.270915197119905,-2.29827384318315
"482",-0.0618657362646218,-1.82406797561384
"483",0.971460991974823,-2.92118719506391
"484",-9.56123171407961,-7.39633712336871
"485",-3.31778903655527,-5.31418480862703
"486",-0.140108298265091,-0.79247868059656
"487",-26.2877685191214,-22.8411705974306
"488",-2.24421882453976,-0.558053014762663
"489",-4.42306855205106,-5.29827907939728
"490",-1.6529060671719,-2.23775484320277
"491",-1.73522984850302,0.354025542767943
"492",0.0404253453335741,0.556285089338189
"493",-24.6806153695501,4.98459220414327
"494",-46.315473935149,-64.6613581665068
"495",0.349264286269147,5.310212006619
"496",2.01647226941418,3.32943287458886
"497",0.0180622440592515,1.3805259058247
"498",1.91473636656281,0.942808352293241
"499",-1.08621678169206,4.06609181291361
"500",-1.48418329554806,6.03203126769208
"501",-0.361023929479416,0.836825644011071
"502",-1.46139468674585,8.76129875640208
"503",-3.02258742228435,-5.9952596048426
"504",0.431559959598445,-0.81077522760657
"505",-6.70897694494033,15.2477043832898
"506",0.321250497756751,-3.41845511676809
"507",-8.91070424908042,-19.2145450908185
"508",-5.31046877515746,-11.7121440753662
"509",-3.98665482282399,3.14663154321454
"510",-7.44790202300385,-7.15182085663582
"511",-46.5418637878633,-118.767767522789
"512",-0.154455784909715,5.79560292212341
"513",-149.459216160136,-166.302192298828
"514",0.03558987463839,-2.14586151704657
"515",-3.40563877721723,-5.4077837513633
"516",-37.8982228563548,75.8308709740322
"517",-28.3112305878603,-29.773547762545
"518",-0.447717666855908,0.234371979537855
"519",-1.43700524324527,-5.07150011857857
"520",-1.28937440379832,-1.83382863217241
"521",-28.2270282945382,19.7462415309632
"522",-1.16373357973583,10.5440926178381
"523",-0.705583075542563,-10.11993041756
"524",-13.5545190365322,-8.46989255852628
"525",-1.48131975316448,-3.42972782285113
"526",-0.458789749602943,-8.20156503577687
"527",0.00502037439349579,-1.76219869350678
"528",0.913908498792921,4.46725270011245
"529",-114.147678439253,-108.614768576047
"530",-1.48300002776159,0.739334799774497
"531",-0.914071817427271,-5.95937923393922
"532",-1.68649369034875,-6.40641119967023
"533",-3.73902978577348,-27.14056587402
"534",-17.4471633065483,41.3767676402696
"535",-0.417566099270744,-0.670435645325597
"536",0.024761806389904,0.698321272495491
"537",-0.431237284817712,6.05209781621124
"538",-6.39592335943848,-33.9310018715132
"539",-3.56034261888806,-6.615450904407
"540",0.260368435215071,-3.25232075829945
"541",0.450930628903848,3.24378613728027
"542",0.603096696518207,-12.9870038004747
"543",-3.40046528640261,-0.952984089392032
"544",-15.8401847061253,5.38992152456569
"545",-0.253370533748182,-5.93863117883745
"546",-0.192893123009071,-0.0851808705122892
"547",0.287446683090138,-1.72299880989488
"548",-3.43436650408796,7.39942707028968
"549",-1.88379979951378,-6.97283507971724
"550",-5.73519238678773,-7.04518882834702
"551",-7.53935774766569,-13.0905866336119
"552",0.118968515002109,-0.682065878278991
"553",-0.66983687967911,0.541121100313489
"554",-3.15923671188182,-10.4215660350478
"555",-0.911215566164628,-5.47145587297177
"556",-3.11261441636452,-8.57537455986233
"557",0.143240701861998,-2.42618767427047
"558",-5.80514694480678,-1.4034753470014
"559",-55.1362919559336,-39.6479291880461
"560",-0.788466108741659,-41.0605360429479
"561",-0.272533363196374,-0.909326079911011
"562",-34.5717384608467,-10.6643554399132
"563",-2.30528110067735,-0.308703529024115
"564",-166.26802414505,-113.377209854841
"565",0.0104701921447941,13.6856406535561
"566",-0.622303260455965,-1.80045603780013
"567",0.351248892631986,-5.55656176866904
"568",-0.12145859490181,1.18093201849001
"569",-0.641770753543369,-5.59657923371242
"570",0.305873673013821,5.8158695826927
"571",-8.68091724458054,-7.75809268119787
"572",0.0171522382846661,-2.99718399710071
"573",-1.93692676518992,-3.04459481248426
"574",-0.330355612096582,-7.74574726333685
"575",-0.108360000300536,1.48374643759087
"576",0.347021989920449,3.52063324994919
"577",-3.55188964814187,5.36276060774441
"578",-90.3112850803345,-75.4343710880357
"579",-0.360385918355746,0.134276354851863
"580",-1.73710559708093,-0.077578656101764
"581",-0.110483734483751,2.30934997389261
"582",2.78307608244856,-0.11693688304149
"583",-0.216675997947618,-0.967078642989691
"584",0.623263372155805,1.23430717500059
"585",-13.3052457261244,-10.2130047404831
"586",-0.413291395561146,1.10772307442676
"587",-3.15023927389416,-7.71088723526555
"588",1.35460135690306,0.947709759260874
"589",-0.110901141831391,8.37475290072393
"590",-0.385686413201427,0.818084983462256
"591",-0.0915897765094655,0.153913799486759
"592",0.145500736248493,-1.59598964122949
"593",-31.5276607119529,2.09162591355187
"594",-0.101705774971833,-0.243625692455907
"595",-0.171186417618401,9.2217964494165
"596",1.0917042740557,-6.00990821212463
"597",1.55267252618432,2.78268094332361
"598",-0.631271891102585,1.0712286528597
"599",-28.366232931504,-46.7878015115325
"600",-0.125947806464637,-0.199726294608524
"601",0.294461899084865,0.607790605984292
"602",-3.66401609024098,-3.70129517973282
"603",-0.872517148706891,-3.41763176291045
"604",-0.506814986536938,2.46132207997834
"605",-2.14599442030726,5.27273307931569
"606",-35.4300724474431,-44.5860338952194
"607",-0.12762310029143,-4.21918458773962
"608",0.230932839718719,-0.0181079492869003
"609",-0.854020961172239,-6.63393844935189
"610",-0.584516046962221,-3.54356880589648
"611",-0.184680327593924,-6.24971863693008
"612",-0.289718589410597,2.03643553469317
"613",-0.147569932641147,-5.50742164233213
"614",-0.573382644312233,-1.30825850327471
"615",-0.941855483585073,1.09968341583948
"616",-2.017838949924,-12.8921420895388
"617",-0.077052356394006,-1.75193715260468
"618",-0.566591959287393,-4.97529520666797
"619",-3.35670784875401,-24.4476914960735
"620",-196.98885746548,-44.4128608977956
"621",-0.755807918036282,-1.84938252975354
"622",0.414390733080495,9.54289087085101
"623",-14.9053498674498,17.1446993378595
"624",-8.65900812779927,-13.0128520782757
"625",-21.2816640041993,-23.2223569839509
"626",-0.647473318699042,0.334240436309187
"627",-31.9722855148087,-43.3343060371569
"628",-1.4903040510859,0.797648934517838
"629",-11.2401477781385,-14.4541573253764
"630",-1.72713691731286,-9.91451692541955
"631",-0.754457298687726,3.14761948239817
"632",0.621582250512404,2.14121791604094
"633",-1.48225627499028,-7.23016818394495
"634",-0.442408497343649,1.73014906217713
"635",-0.203968937493698,2.53630455384939
"636",0.141742571385009,-4.52276199977024
"637",-3.66570999403621,-2.21464638171955
"638",-0.291583038648128,-0.0854079453895906
"639",-1.25138260471056,-2.63143964498488
"640",0.295572344948482,-0.492786248127004
"641",-4.10018625358202,-0.522372136662398
"642",-4.39006642715435,-14.4332601958093
"643",-147.484235712569,-93.3659064938948
"644",0.993892041990193,-3.32716520536025
"645",-0.492645235704742,2.89938907009906
"646",0.240259135703127,-1.35554412906083
"647",-2.46942976958837,-8.52805116381887
"648",-3.58970028799416,-3.40682193118403
"649",0.0528464013035546,-2.18250304978631
"650",-2.45752693138434,-10.3964755506295
"651",-8.07275554258842,-1.17280925303987
"652",0.803548020367998,1.2893612903797
"653",-1.96508486452177,6.19814046089152
"654",-15.6366445855065,-12.1022195378951
"655",-1.26755001294441,-1.5596420766899
"656",-0.15590809114542,6.77830557482787
"657",0.589783689782109,2.33331263896704
"658",0.358966247302646,-12.2798504927646
"659",-13.864088979139,2.67368190568004
"660",-29.6410663951398,-44.7186162504352
"661",-0.323407974131101,1.78551159270251
"662",-4.17921382121693,2.27127115563636
"663",-0.8678103159491,-2.17701927469216
"664",0.0103858783543274,1.33036065983583
"665",-0.280641257471643,-2.22765642537706
"666",-16.4155555963657,-21.2663630204838
"667",-69.6371563847271,-61.6463295297469
"668",0.900997043270081,-1.30275885222693
"669",-1.8349936619444,-0.857052665948117
"670",0.0304126570127892,-2.52364934143066
"671",-6.02764639595381,-20.5835756945241
"672",-1.02841858476154,2.38976853632067
"673",-1.89161796732246,-4.13241033883141
"674",-2.42121655164942,-12.9553524673445
"675",-1.45162659425523,-4.19183314482615
"676",0.473883343154171,9.40738546654859
"677",-4.87105553915512,24.7120003976332
"678",-0.514205325528451,2.91144705341003
"679",-11.7994363744619,-10.0872096250218
"680",-12.3148242872476,-0.575119487916595
"681",-19.1707642691092,-0.742875972361219
"682",-5.26459567343579,3.41549170077468
"683",-2.08859263514859,-0.811337084040275
"684",-10.0031489129792,-8.49803787465697
